"gwa.id" "Genet" "SerialNo" "Unique.ID" "Block" "Row" "Position" "Latitude" "Longitude" "Min.per.Tree" "Harmandia" "Phyllocolpa" "Petiole.Gall" "Leaf.Edge.Mine" "Blotch.Mine" "Lombardy.Mine" "Weevil.Mine" "Blackmine" "Cottonwood.Leaf.Mine" "Casebearer.Moth" "Leafhoppers" "Green.Aphids" "Smokey.Aphids" "Ants" "Pale.Green.Notodontid" "Aspen.Leaf.Beetle" "Green.Sawfly" "Cotton.Scale" "Survey.Year" "survey.event" "Date" "Sex.Genet" "PlantingDate" "Volume" "ALA.all" "SLA.all" "BBreakDegDay.all" "EFNMean.all" "CTsum" "PGsum" "Npct.all" "Cpct.all" "thunderstorm.event" "avg.temp_F" "rain.event" "fog.event"
"UME_303602_P11_WA09" "268" "1379" "1379_jun16" "4" "H" "7" 46.00592447 -89.56414379 3 0 0 0 0 0 2 0 0 0 0 1 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-13 NA "9/9/2010" 8.3 15.59 122.98 207.5 0.33 5.96 10.49 NA NA "1" 69 "0" "0"
"UME_303602_P11_WB04" "275" "1263" "1263_jun16" "4" "D" "3" 46.08026304 -89.56414379 3 5 8 0 0 0 2 0 0 0 0 0 1 0 1 0 0 0 0 "2016" "jun16" 2016-06-13 "M" "9/9/2010" 9.6 14.96 133.46 241.8 1.25 9.82 8.39 NA NA "1" 69 "0" "0"
"UME_303602_P10_WG09" "237" "1273" "1273_jun16" "4" "D" "13" 45.85749273 -89.56414379 10 8 10 0 0 0 2 0 0 0 2 0 8 0 1 0 0 0 0 "2016" "jun16" 2016-06-13 "M" "9/9/2010" 41.9 14.09 140.89 207.5 0.33 10.47 7.99 NA NA "1" 69 "0" "0"
"UME_301101_P01_WF02" "708" "1355" "1355_jun16" "4" "G" "11" 45.52443032 -89.56414379 3 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-13 "M" "6/13/2012" 5.4 13 127.47 239.5 1.25 17.41 2.23 NA NA "1" 69 "0" "0"
"UME_303602_P09_WD08" "65" "1346" "1346_jun16" "4" "G" "2" 43.53401521 -89.56943894 9 1 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-13 NA "9/9/2010" 45.2 15.38 150.43 278.1 0.83 10.15 9.52 NA NA "1" 69 "0" "0"
"UME_303602_P11_WD07" "318" "1321" "1321_jun16" "4" "F" "5" 45.77549877 -89.56414379 3 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-13 "F" "9/9/2010" 1 11.78 126.78 239.5 0.17 18.48 6.92 NA NA "1" 69 "0" "0"
"UME_303602_P11_WD12" "325" "1235" "1235_jun16" "4" "C" "3" 45.77797393 -89.56414379 7 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 "2016" "jun16" 2016-06-13 NA "9/9/2010" 24.9 14.02 153.48 212.8 0.58 4.29 2.53 NA NA "1" 69 "0" "0"
"UME_303602_P13_WG11" "716" "1299" "1299_jun16" "4" "E" "11" 45.54239705 -89.56414379 3 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 "2016" "jun16" 2016-06-13 "M" "6/13/2012" 1.1 8.89 128.59 246.8 1.67 18.99 5.98 NA NA "1" 69 "0" "0"
"UME_301101_P01_WG01" "PI-11" "1216" "1216_jun16" "4" "B" "12" 43.53386445 -89.56943894 4 4 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-13 NA "6/2/2011" 8.5 11.12 148.27 207.5 0 14.3 1.43 NA NA "1" 69 "0" "0"
"UME_303602_P09_WD09" "66" "1207" "1207_jun16" "4" "B" "3" 43.53460829 -89.56943894 3 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-13 "M" "9/9/2010" 0.9 12.34 117.41 246.8 0.17 10.85 8.29 NA NA "1" 69 "0" "0"
"UME_303602_P12_WB08" "233" "1210" "1210_jun16" "4" "B" "6" 45.85747198 -89.56414379 5 0 1 0 0 0 0 0 0 0 5 0 0 0 3 0 0 0 0 "2016" "jun16" 2016-06-13 "F" "9/9/2010" 14.6 11.87 128.5 207.5 0.92 12.79 2.36 NA NA "1" 69 "0" "0"
"UME_303602_P14_WA04" "740" "1266" "1266_jun16" "4" "D" "6" 45.89006596 -89.56414379 3 0 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-13 "M" "6/13/2012" 3.5 17.07 123.44 207.5 1.33 12.57 7.1 NA NA "1" 69 "0" "0"
"UME_303602_P10_WC03" "174" "1211" "1211_jun16" "4" "B" "7" 45.85472498 -89.56414379 4 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 "2016" "jun16" 2016-06-13 "M" "9/9/2010" 20.4 14.11 137.61 212.8 1.5 10.57 2.98 NA NA "1" 69 "0" "0"
"UME_303602_P14_WE09" "330" "1348" "1348_jun16" "4" "G" "4" 45.77777607 -89.56414379 7 5 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-13 NA "9/9/2010" 22 12.93 136.58 207.5 0 10.45 4.85 NA NA "1" 69 "0" "0"
"UME_303602_P09_WC03" "35" "1208" "1208_jun16" "4" "B" "4" 43.53847259 -89.56943894 7 5 1 0 0 0 1 0 0 0 3 2 21 0 3 0 0 0 0 "2016" "jun16" 2016-06-13 "M" "9/9/2010" 37.9 14.47 137.77 246.8 0.55 8.07 8.4 NA NA "1" 69 "0" "0"
"UME_301101_P01_WA01" "PI-13" "1291" "1291_jun16" "4" "E" "3" 43.52774892 -89.56943894 4 0 3 0 0 0 0 0 0 0 0 2 0 0 3 0 0 0 0 "2016" "jun16" 2016-06-13 "F" "6/2/2011" 13.1 11.26 154.01 250.5 0 12.57 4.6 NA NA "1" 69 "0" "0"
"UME_303602_P09_WF05" "100" "1295" "1295_jun16" "4" "E" "7" 45.27856729 -89.56484119 7 0 4 0 0 0 1 1 0 0 0 2 0 0 0 1 0 0 0 "2016" "jun16" 2016-06-13 "F" "9/9/2010" 31 11.53 155.13 212.8 0.75 13.77 3.27 NA NA "1" 69 "0" "0"
"UME_303602_P13_WB06" "520" "1377" "1377_jun16" "4" "H" "5" 44.46132057 -89.56943894 7 7 10 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 "2016" "jun16" 2016-06-13 NA "7/1/2011" 24.1 10.59 151.85 285.7 0.83 11.9 3.35 NA NA "1" 69 "0" "0"
"UME_303602_P09_WF11" "110" "1243" "1243_jun16" "4" "C" "11" 45.28956946 -89.56484119 3 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-13 NA "7/1/2011" 18 14.97 131.23 229.5 1.25 10.16 5.62 NA NA "1" 69 "0" "0"
"UME_303602_P12_WA06" "393" "1397" "1397_jun16" "4" "H" "25" 45.62340903 -89.56414379 4 5 0 0 0 0 1 0 0 0 1 2 0 0 13 0 0 0 0 "2016" "jun16" 2016-06-13 NA "6/2/2011" 6.7 14.58 139.14 241.8 1.08 13.24 6.84 NA NA "1" 69 "0" "0"
"UME_303602_P13_WA01" "500" "1289" "1289_jun16" "4" "E" "1" 44.34371779 -89.56943894 4 14 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 "2016" "jun16" 2016-06-13 NA "7/1/2011" 17.9 13.7 146.33 239.5 0.33 7.62 10.52 NA NA "1" 69 "0" "0"
"UME_303602_P09_WA04" "4" "1261" "1261_jun16" "4" "D" "1" 43.55062818 -89.56943894 6 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-13 NA "9/9/2010" 21.5 20.8 159.46 207.5 0.25 7.74 2.68 NA NA "1" 69 "0" "0"
"UME_303602_P13_WB02" "514" "1293" "1293_jun16" "4" "E" "5" 44.3559678 -89.56943894 3 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-13 "M" "7/1/2011" 9.4 17.36 125.96 258 0.17 8.82 16.74 NA NA "1" 69 "0" "0"
"UME_303602_P10_WA10" "156" "1218" "1218_jun16" "4" "B" "14" 45.57789425 -89.56414379 4 0 7 0 0 2 0 0 0 0 0 3 0 0 1 0 0 0 0 "2016" "jun16" 2016-06-13 "M" "9/9/2010" 8.1 11.53 162.18 207.5 0.33 7.88 5.78 NA NA "1" 69 "0" "0"
"UME_303602_P12_WA04" "391" "1305" "1305_jun16" "4" "E" "17" 45.62388801 -89.56414379 7 2 3 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-13 "F" "7/1/2011" 12.1 12.66 142.41 272.6 0.92 13.91 5.35 NA NA "1" 69 "0" "0"
"UME_303602_P13_WD07" "600" "1345" "1345_jun16" "4" "G" "1" 43.18278671 -89.56890112 6 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-13 NA "6/13/2012" 11.5 13.71 139.4 278.1 0.33 15.76 2.95 NA NA "1" 69 "0" "0"
"UME_303602_P09_WC05" "39" "1290" "1290_jun16" "4" "E" "2" 43.54063452 -89.56943894 4 0 7 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-13 "F" "9/9/2010" 18.2 12.63 150.31 360.2 0 13.79 3.6 NA NA "1" 69 "0" "0"
"UME_303602_P09_WA11" "13" "1212" "1212_jun16" "4" "B" "8" 43.55135998 -89.56943894 4 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-13 "F" "9/9/2010" 6.4 13.28 141.25 246.3 0.67 6.97 5.29 NA NA "1" 69 "0" "0"
"UME_303602_P11_WA01" "256" "1391" "1391_jun16" "4" "H" "19" 45.86006922 -89.56414379 4 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 "2016" "jun16" 2016-06-13 "F" "9/9/2010" 8.5 12.49 126.69 212.8 0.42 11.76 5.57 NA NA "1" 69 "0" "0"
"UME_303602_P13_WF01" "632" "1326" "1326_jun16" "4" "F" "10" 43.03001753 -89.56890112 3 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-13 NA "7/1/2012" 3.6 10.5 124.5 212.8 0.42 12.55 6.73 NA NA "1" 69 "0" "0"
"UME_303602_P09_WA05" "5" "1317" "1317_jun16" "4" "F" "1" 43.55074009 -89.56943894 5 6 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-13 "M" "9/9/2010" 13.9 14.2 147.83 207.5 0.17 13.7 5.57 NA NA "1" 69 "0" "0"
"UME_303602_P10_WA12" "158" "1467" "1467_jun16" "4" "K" "11" 45.57840904 -89.56414379 3 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-14 NA "7/1/2012" 1.4 14.4 125.58 229.5 0.92 7.41 12.38 NA NA "1" 74 "1" "0"
"PI3-1B3" "PI-3" "1275" "1275_jun16" "4" "D" "15" 43.54077801 -89.56943894 9 2 6 0 0 0 2 0 0 0 0 4 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-14 "F" "6/2/2011" 30.9 15 135.71 241.8 0.17 15 4.89 NA NA "1" 74 "1" "0"
"UME_303602_P11_WD09" "320" "1442" "1442_jun16" "4" "J" "14" 45.77543849 -89.56414379 5 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-14 NA "9/9/2010" 15.3 14.3 146.18 212.8 0.25 6.55 4.96 NA NA "1" 74 "1" "0"
"UME_303602_P09_WE09" "90" "1307" "1307_jun16" "4" "E" "19" 45.27576046 -89.56484119 10 0 14 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-14 "M" "6/2/2011" 35.2 14.17 136.38 182.9 0.5 13.05 10.18 NA NA "1" 74 "1" "0"
"UME_303602_P12_WB02" "416" "1448" "1448_jun16" "4" "J" "20" 45.68223699 -89.56414379 6 13 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 "2016" "jun16" 2016-06-14 "M" "6/2/2011" 27.1 9.92 141.25 207.5 0.33 11.02 6.26 NA NA "1" 74 "1" "0"
"UME_301101_P01_WA04" "Wau-2" "1524" "1524_jun16" "4" "M" "12" 44.14409421 -89.56943894 6 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-14 "M" "6/2/2011" 22.7 12.74 130.87 207.5 0.75 13.39 1.83 NA NA "1" 74 "1" "0"
"UME_303602_P09_WC11" "48" "1440" "1440_jun16" "4" "J" "12" 43.53990052 -89.56943894 7 4 7 0 0 0 2 3 0 0 0 0 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-14 NA "9/9/2010" 25.4 10.26 133.53 285.7 0.42 11.43 7.13 NA NA "1" 74 "1" "0"
"UME_303602_P14_WA09" "748" "1248" "1248_jun16" "4" "C" "16" 45.90285026 -89.56414379 5 1 2 0 0 0 1 0 0 0 0 1 4 0 0 0 14 0 0 "2016" "jun16" 2016-06-14 NA "6/13/2012" 8.6 10.77 161.7 212.8 1.08 9.45 3.68 NA NA "1" 74 "1" "0"
"UME_301101_P01_WE01" "Wau-1" "1548" "1548_jun16" "4" "N" "8" 44.14408497 -89.56943894 5 2 0 0 0 0 2 0 0 3 0 0 0 0 3 0 0 0 0 "2016" "jun16" 2016-06-14 "M" "7/1/2012" 13 12.07 135.28 250.5 0.33 7.56 8.05 NA NA "1" 74 "1" "0"
"UME_303602_P13_WH03" "721" "1338" "1338_jun16" "4" "F" "22" 45.53671528 -89.56414379 3 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 "2016" "jun16" 2016-06-14 NA "7/1/2012" 3.6 12.94 130.2 241.8 0.67 17.32 2.24 NA NA "1" 74 "1" "0"
"UME_303602_P12_WA07" "395" "1520" "1520_jun16" "4" "M" "8" 45.65100662 -89.56414379 3 7 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 6 "2016" "jun16" 2016-06-14 "F" "6/2/2011" 14.2 13.22 129.61 207.5 0.25 10.33 3.61 NA NA "1" 74 "1" "0"
"UME_303602_P11_WF02" "342" "1516" "1516_jun16" "4" "M" "4" 45.80899036 -89.56414379 8 1 0 0 0 0 2 0 0 0 2 2 0 0 1 0 0 0 0 "2016" "jun16" 2016-06-14 "F" "9/9/2010" 36.2 14.04 134.23 207.5 0.75 15.48 1.39 NA NA "1" 74 "1" "0"
"UME_303602_P09_WH01" "132" "1281" "1281_jun16" "4" "D" "21" 45.20999193 -89.56484119 5 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-14 "F" "9/9/2010" 20 15.94 135.26 207.5 0 18.52 3.29 NA NA "1" 74 "1" "0"
"UME_303602_P11_WC11" "307" "1366" "1366_jun16" "4" "G" "22" 45.83926721 -89.56414379 8 0 3 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 "2016" "jun16" 2016-06-14 "F" "9/9/2010" 41 19.34 129.59 212.8 1.08 12.05 5.43 NA NA "1" 74 "1" "0"
"UME_303602_P10_WE09" "207" "1521" "1521_jun16" "4" "M" "9" 45.86012593 -89.56414379 3 0 7 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-14 NA "9/9/2010" 6.4 16.43 122.87 212.8 0.33 8.93 9.64 NA NA "1" 74 "1" "0"
"UME_303602_P10_WH06" "249" "1250" "1250_jun16" "4" "C" "18" 45.86198915 -89.56414379 3 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-14 "F" "9/9/2010" 6 20.14 141.28 171.2 0.33 9.27 1.43 NA NA "1" 74 "1" "0"
"UME_303602_P10_WF03" "215" "1276" "1276_jun16" "4" "D" "16" 45.86230893 -89.56414379 8 21 3 0 0 0 2 0 0 0 0 1 27 0 1 0 0 0 0 "2016" "jun16" 2016-06-14 "M" "9/9/2010" 31.4 12.52 143.74 229.5 1 9.04 5.99 NA NA "1" 74 "1" "0"
"UME_303602_P09_WE11" "92" "1443" "1443_jun16" "4" "J" "15" 45.27602617 -89.56484119 9 4 1 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-14 "M" "9/9/2010" 26.6 14.76 158.23 212.8 1.08 9.9 5.62 NA NA "1" 74 "1" "0"
"UME_303602_P10_WH02" "245" "1225" "1225_jun16" "4" "B" "21" 45.86077011 -89.56414379 2 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 "2016" "jun16" 2016-06-14 NA "9/9/2010" 2.2 12.8 128.47 212.8 1.33 3.14 4.95 NA NA "1" 74 "1" "0"
"UME_303602_P13_WE07" "623" "1313" "1313_jun16" "4" "E" "25" 43.03776442 -89.56890112 6 0 15 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 "2016" "jun16" 2016-06-14 NA "6/13/2012" 8.4 10.36 130.89 207.5 0.42 10.98 9.89 NA NA "1" 74 "1" "0"
"UME_303602_P10_WB11" "170" "1541" "1541_jun16" "4" "N" "1" 45.85414954 -89.56414379 4 2 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-14 NA "7/1/2012" 5.4 10.56 128.75 239.5 0.67 12.45 3.5 NA NA "1" 74 "1" "0"
"UME_303602_P14_WF04" "418" "787" "787_jun16" "3" "A" "3" 45.68409596 -89.56414379 7 0 4 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 "2016" "jun16" 2016-06-14 NA "6/2/2011" 25 20.2 132.91 171.2 0.17 12.54 3.01 NA NA "1" 74 "1" "0"
"UME_303602_P11_WH12" "387" "1284" "1284_jun16" "4" "D" "24" 45.63934613 -89.56414379 5 1 7 0 0 0 0 0 0 0 0 0 10 0 0 1 0 0 0 "2016" "jun16" 2016-06-14 NA "6/2/2011" 13.7 9.97 127.82 229.5 0.42 14.56 6.35 NA NA "1" 74 "1" "0"
"PG3-1B6" "PG-3" "1494" "1494_jun16" "4" "L" "10" 43.40980675 -89.56890112 3 0 9 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 "2016" "jun16" 2016-06-14 "F" "7/1/2012" 4.7 8.41 121.97 246.3 0 11.75 3.55 NA NA "1" 74 "1" "0"
"UME_303602_P13_WA03" "502" "1369" "1369_jun16" "4" "G" "25" 44.34520256 -89.56943894 5 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-14 NA "7/1/2011" 19.6 18.31 128.01 301.3 0.42 18.43 3.13 NA NA "1" 74 "1" "0"
"UME_303602_P14_WB04" "755" "1367" "1367_jun16" "4" "G" "23" 45.84287151 -89.56414379 3 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-14 "M" "6/13/2012" 5.5 15.23 131.86 207.5 0.33 6.68 1.69 NA NA "1" 74 "1" "0"
"UME_303602_P11_WC03" "292" "1438" "1438_jun16" "4" "J" "10" 45.84198608 -89.56414379 5 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-14 "F" "9/9/2010" 16.1 14.61 137.66 264.7 0.33 8.18 10.36 NA NA "1" 74 "1" "0"
"UME_303602_P11_WF10" "353" "1334" "1334_jun16" "4" "F" "18" 45.83706666 -89.56414379 4 0 0 0 0 0 1 0 0 0 1 2 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-14 "F" "9/9/2010" 6 13.03 133.95 239.5 1.08 11.72 9.99 NA NA "1" 74 "1" "0"
"UME_303602_P10_WD09" "194" "1523" "1523_jun16" "4" "M" "11" 45.59297533 -89.56414379 3 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-14 NA "7/1/2012" 12.5 14.74 146.74 207.5 0.75 9.35 7.35 NA NA "1" 74 "1" "0"
"UME_303602_P11_WB03" "274" "1340" "1340_jun16" "4" "F" "24" 46.07779887 -89.56414379 5 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-14 "M" "9/9/2010" 11.6 13.91 121.43 229.5 0 15.06 6.88 NA NA "1" 74 "1" "0"
"UME_303602_P11_WA03" "260" "1469" "1469_jun16" "4" "K" "13" 45.8617065 -89.56414379 10 0 1 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 "2016" "jun16" 2016-06-14 NA "9/9/2010" 40.8 15.22 128.72 246.3 1.33 9.41 3.88 NA NA "1" 74 "1" "0"
"UME_303602_P10_WE02" "199" "1429" "1429_jun16" "4" "J" "1" 45.88706912 -89.56414379 7 0 2 0 0 0 1 0 0 1 0 1 0 0 1 0 0 0 0 "2016" "jun16" 2016-06-14 NA "9/9/2010" 20.7 14.08 139.48 187.9 0.5 9.87 9.05 NA NA "1" 74 "1" "0"
"UME_303602_P12_WC03" "615" "1460" "1460_jun16" "4" "K" "4" NA NA 5 0 1 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-14 NA "6/13/2012" 7.2 17.58 135.52 207.5 0.17 13.64 4.93 NA NA "1" 74 "1" "0"
"Dan1-1C13" "Dan-1" "1335" "1335_jun16" "4" "F" "19" 43.040114 -89.56890112 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 "2016" "jun16" 2016-06-14 "F" "7/1/2011" 0.6 12.11 128.29 241.8 0 9.72 15.97 NA NA "1" 74 "1" "0"
"UME_303602_P11_WE05" "331" "1464" "1464_jun16" "4" "K" "8" 45.77766322 -89.56414379 3 0 2 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-14 "F" "9/9/2010" 15.9 13.49 122.65 212.8 0.75 12.78 5.38 NA NA "1" 74 "1" "0"
"UME_303602_P11_WC08" "300" "1546" "1546_jun16" "4" "N" "6" 45.84144932 -89.56414379 5 0 5 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-14 "F" "9/9/2010" 20.7 13.93 142.21 212.8 0.42 6.85 5.51 NA NA "1" 74 "1" "0"
"UME_303602_P14_WB08" "762" "1258" "1258_jun16" "4" "C" "26" 45.8838076 -89.56414379 3 0 4 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 "2016" "jun16" 2016-06-14 "M" "6/13/2012" 5.7 15.56 131.73 187.9 0.42 16.87 3.85 NA NA "1" 74 "1" "0"
"UME_303602_P13_WB11" "534" "1461" "1461_jun16" "4" "K" "5" 44.62317206 -89.56484119 4 1 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-14 "M" "7/1/2011" 11.4 14.2 136.7 285.7 0.25 8.33 10.39 NA NA "1" 74 "1" "0"
"UME_303602_P11_WE09" "335" "1485" "1485_jun16" "4" "L" "1" 45.80426702 -89.56414379 6 0 2 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-14 NA "9/9/2010" 6.3 9.65 139.41 239.5 0.17 11.19 5.85 NA NA "1" 74 "1" "0"
"UME_303602_P12_WA09" "398" "1525" "1525_jun16" "4" "M" "13" 45.65162488 -89.56414379 5 0 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 "2016" "jun16" 2016-06-14 NA "6/2/2011" 15.6 14.06 124.55 241.8 0.33 12.67 4.41 NA NA "1" 74 "1" "0"
"UME_303602_P09_WH08" "141" "1441" "1441_jun16" "4" "J" "13" 45.19191332 -89.56484119 3 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 "2016" "jun16" 2016-06-14 "M" "7/1/2012" 10.7 14.57 137.79 219.8 0.58 14.78 5.62 NA NA "1" 74 "1" "0"
"UME_303602_P13_WG12" "718" "1278" "1278_jun16" "4" "D" "18" 45.54066457 -89.56414379 3 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-14 "M" "6/13/2012" 10.8 13.54 119.12 229.5 0.5 12.14 4.33 NA NA "1" 74 "1" "0"
"UME_303602_P10_WD05" "190" "1228" "1228_jun16" "4" "B" "24" 45.58779911 -89.56414379 3 0 11 0 0 0 1 0 0 0 1 5 6 0 1 0 0 0 0 "2016" "jun16" 2016-06-14 "M" "9/9/2010" 4.5 13.37 142.71 241.8 0.75 3.02 5.74 NA NA "1" 74 "1" "0"
"UME_303602_P13_WC09" "550" "1368" "1368_jun16" "4" "G" "24" 44.66068984 -89.56484119 5 5 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-14 NA "7/1/2011" 8.3 12.71 133.55 253.3 0.67 15.21 1.95 NA NA "1" 74 "1" "0"
"UME_303602_P09_WE08" "88" "1365" "1365_jun16" "4" "G" "21" 45.27085637 -89.56484119 4 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-14 NA "7/1/2011" 8.2 16.58 126.02 285.7 0.75 11.46 4.2 NA NA "1" 74 "1" "0"
"UME_303602_P09_WG01" "114" "1247" "1247_jun16" "4" "C" "15" 45.240697 -89.56484119 10 0 14 0 0 0 1 1 0 0 0 1 2 0 0 0 0 0 0 "2016" "jun16" 2016-06-14 "M" "6/2/2011" 26.3 13.36 159.95 207.5 0.08 6.45 3.74 NA NA "1" 74 "1" "0"
"UME_303602_P14_WH09" "405" "1466" "1466_jun16" "4" "K" "10" 43.17954206 -89.56890112 7 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-14 "F" "6/2/2011" 12.7 14.95 144.73 258 0.08 7.97 3.12 NA NA "1" 74 "1" "0"
"UME_303602_P10_WF08" "220" "1514" "1514_jun16" "4" "M" "2" 45.86344239 -89.56414379 9 0 4 0 0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-14 NA "9/9/2010" 36.8 17.29 149.62 241.8 0.25 8.92 6.8 NA NA "1" 74 "1" "0"
"UME_303602_P13_WD09" "603" "1549" "1549_jun16" "4" "N" "9" 43.18944431 -89.56890112 3 0 1 0 0 0 2 0 0 0 0 1 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-14 NA "6/13/2012" 4.3 11.71 113.25 258 0.75 12.86 10.6 NA NA "1" 74 "1" "0"
"UME_303602_P09_WE02" "73" "1470" "1470_jun16" "4" "K" "14" 44.66956383 -89.56484119 5 0 3 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-14 NA "9/9/2010" 21.7 13.44 149.77 264.7 1.83 7.97 2.86 NA NA "1" 74 "1" "0"
"UME_301101_P01_WE01" "Wau-1" "1495" "1495_jun16" "4" "L" "11" 44.14408497 -89.56943894 3 2 6 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-14 "M" "6/2/2011" 19.5 10.63 126.32 253.3 0.67 8.35 6.79 NA NA "1" 74 "1" "0"
"UME_303602_P10_WE01" "198" "1543" "1543_jun16" "4" "N" "3" 45.59518088 -89.56414379 5 0 1 0 0 0 1 0 0 0 2 0 0 0 1 0 0 0 0 "2016" "jun16" 2016-06-14 "F" "9/9/2010" 9.5 13.79 142.88 207.5 1.25 8.64 2.27 NA NA "1" 74 "1" "0"
